Usage_Start_Date,Project_ID,SKU_ID,Location,Usage_Amount,Gross_Cost,Credits_Amount
22-10-2025,proj-025,sku-112,europe-west1,452.14,725.26,0
18-01-2025,proj-045,sku-114,us-central1,985.81,827.16,-165.432
08-11-2025,proj-044,sku-123,us-central1,0.29,415.79,0
07-04-2025,proj-060,sku-129,us-central1,614.02,2454.36,0
12-02-2026,proj-002,sku-109,australia-southeast1,616.47,290.13,0
31-05-2025,proj-064,sku-109,australia-southeast1,457.5,2457.25,0
02-05-2025,proj-059,sku-122,australia-southeast1,397.01,1765.98,0
05-04-2025,proj-021,sku-125,us-east4,455.44,222.89,0
05-08-2025,proj-024,sku-128,europe-west1,415.02,380.05,0
15-05-2026,proj-073,sku-116,us-central1,730.52,817.43,0
06-12-2025,proj-068,sku-103,asia-south1,135.44,650.87,0
08-12-2025,proj-014,sku-126,australia-southeast1,197.72,2432.82,0
08-04-2026,proj-041,sku-126,us-central1,180.6,1533.36,-153.336
11-02-2025,proj-060,sku-105,us-east4,262.54,185.98,0
04-11-2025,proj-058,sku-125,australia-southeast1,525.31,1313.52,0
18-03-2025,proj-068,sku-109,australia-southeast1,111.3,2242.85,0
23-11-2025,proj-025,sku-120,europe-west1,868.18,1040.46,0
12-09-2025,proj-030,sku-115,europe-west1,297.43,1665.33,0
31-03-2026,proj-052,sku-115,asia-south1,162.62,1932.98,-386.596
15-04-2026,proj-004,sku-104,australia-southeast1,675.65,462.58,0
04-07-2025,proj-048,sku-126,us-east4,38.18,2138.75,0
24-01-2025,proj-045,sku-102,us-central1,620.01,1122.06,0
13-02-2025,proj-064,sku-108,europe-west1,698.23,141.73,0
23-11-2025,proj-021,sku-106,us-east4,215,2197.26,0
08-02-2025,proj-041,sku-118,australia-southeast1,42.06,1410.89,-141.089
02-12-2025,proj-029,sku-129,australia-southeast1,363.71,495.81,-49.581
26-02-2025,proj-037,sku-101,europe-west1,98.68,793.63,-158.726
16-03-2025,proj-031,sku-109,us-central1,116.57,1423.44,0
16-02-2026,proj-006,sku-126,australia-southeast1,254.34,935.44,0
10-01-2026,proj-052,sku-126,us-east4,295.54,583.46,0
10-05-2025,proj-001,sku-110,europe-west1,530.02,1198.28,0
08-11-2025,proj-014,sku-104,europe-west1,678.42,462.62,0
13-07-2025,proj-070,sku-106,asia-south1,592.81,613.46,0
30-07-2025,proj-012,sku-102,us-east4,148.45,2066.84,-206.684
19-04-2026,proj-017,sku-120,us-central1,172.17,571.36,0
07-08-2025,proj-042,sku-118,europe-west1,878.78,1738.42,-173.842
02-07-2025,proj-032,sku-127,europe-west1,558.4,626.18,0
28-03-2025,proj-068,sku-126,us-east4,869.95,531,0
09-07-2025,proj-016,sku-113,us-central1,371.61,627.9,-62.79
17-04-2025,proj-011,sku-124,australia-southeast1,614.44,1170.75,-117.075
06-01-2025,proj-022,sku-107,asia-south1,523.71,365.71,0
16-09-2025,proj-004,sku-125,asia-south1,319.19,266.54,-26.654
13-07-2025,proj-054,sku-103,us-central1,469.97,1891.85,0
01-09-2025,proj-028,sku-122,australia-southeast1,502.54,58.26,-5.826
10-05-2026,proj-024,sku-126,europe-west1,200.85,963.72,0
20-07-2025,proj-058,sku-126,australia-southeast1,315.08,990.09,-99.009
26-04-2026,proj-039,sku-116,asia-south1,791.43,2232.6,0
12-05-2026,proj-046,sku-126,asia-south1,915.8,1936.23,0
14-09-2025,proj-052,sku-120,europe-west1,359.86,1276.7,0
28-12-2025,proj-025,sku-110,australia-southeast1,307.04,1199.54,0
07-10-2025,proj-033,sku-100,europe-west1,195.28,1414.01,0
10-04-2025,proj-068,sku-118,asia-south1,678.52,894.58,0
05-12-2025,proj-056,sku-124,us-central1,323.17,1751.95,0
23-05-2025,proj-023,sku-101,us-central1,987.75,1715.18,0
06-09-2025,proj-050,sku-100,europe-west1,325.75,1436.64,0
13-01-2026,proj-073,sku-113,australia-southeast1,394.2,144.24,0
13-06-2025,proj-076,sku-107,europe-west1,603.37,317.1,-31.71
15-07-2025,proj-033,sku-120,us-east4,801.7,98.2,0
23-04-2025,proj-031,sku-107,us-east4,469.57,1796.29,-179.629
13-04-2025,proj-050,sku-114,us-central1,422.71,1194,-119.4
24-06-2025,proj-061,sku-103,us-central1,995.64,2387.45,0
20-02-2025,proj-068,sku-114,australia-southeast1,10.59,2380.82,0
18-08-2025,proj-077,sku-118,australia-southeast1,895.08,1995.43,0
15-08-2025,proj-050,sku-118,europe-west1,149.23,1107.63,0
18-02-2026,proj-058,sku-115,us-east4,785.95,790.88,0
16-02-2026,proj-010,sku-112,australia-southeast1,617.97,502.44,-100.488
05-08-2025,proj-058,sku-112,australia-southeast1,341.91,581.24,0
24-06-2025,proj-064,sku-108,australia-southeast1,873.89,2475.8,0
20-03-2025,proj-058,sku-104,asia-south1,13.01,1325.88,-265.176
23-08-2025,proj-019,sku-118,asia-south1,226.77,30.64,0
09-03-2025,proj-010,NA,asia-south1,566.94,110.74,0
22-08-2025,proj-071,sku-104,asia-south1,351.61,1146.92,0
15-07-2025,proj-048,sku-121,europe-west1,610.42,1108.71,0
12-11-2025,proj-061,sku-124,australia-southeast1,24.21,1013.9,0
14-09-2025,proj-065,sku-118,europe-west1,116.55,2059.01,0
28-04-2026,proj-018,sku-125,australia-southeast1,127.18,1757.89,-351.578
23-09-2025,proj-066,sku-106,us-east4,189.36,268.55,0
07-11-2025,proj-001,sku-127,europe-west1,459.39,906.7,-90.67
12-04-2026,proj-075,sku-125,us-east4,752.15,1491.7,0
26-02-2025,proj-069,sku-121,us-east4,905.55,956.23,0
04-09-2025,proj-013,NA,us-central1,835.39,520.77,0
14-05-2025,proj-036,sku-113,asia-south1,196.97,1570.14,-314.028
18-03-2025,proj-073,sku-114,europe-west1,441.21,1505.63,0
11-10-2025,proj-001,sku-130,us-central1,199.49,2436.52,-487.304
01-06-2025,proj-027,sku-104,us-central1,264.55,1402.68,-280.536
29-12-2025,proj-052,sku-106,us-east4,503.6,2185.75,-437.15
16-08-2025,proj-022,sku-126,asia-south1,68.2,2372.99,0
10-10-2025,proj-006,sku-116,asia-south1,218.25,1086.97,0
14-06-2025,proj-026,sku-109,europe-west1,935.38,132.24,0
03-06-2025,proj-040,sku-114,europe-west1,466.17,358.74,-35.874
14-01-2025,proj-070,sku-122,australia-southeast1,445.44,1259.93,0
05-07-2025,proj-043,sku-125,australia-southeast1,14.67,2232.4,-223.24
23-05-2025,proj-061,NA,us-central1,247.48,1635.33,0
27-05-2025,proj-059,sku-109,us-east4,866.31,503.71,0
27-05-2025,proj-005,sku-110,us-central1,164.71,1752.61,0
16-05-2025,proj-080,sku-124,us-central1,415.18,2235.55,0
07-01-2025,proj-057,sku-127,europe-west1,14.43,75.57,0
23-10-2025,proj-061,sku-105,asia-south1,478.39,607.04,0
02-02-2026,proj-063,sku-107,asia-south1,21.12,382.96,0
02-02-2026,proj-058,sku-111,asia-south1,819.63,1960.26,-196.026
06-02-2025,proj-025,sku-126,asia-south1,824.87,2228.69,0
29-03-2026,proj-068,sku-101,us-east4,787.76,1386.4,-138.64
23-01-2026,proj-009,sku-122,us-central1,283.44,2120.51,-424.102
05-05-2025,proj-020,sku-110,us-east4,837.25,1642.35,0
26-04-2025,proj-064,sku-103,us-east4,543.04,1641.75,-164.175
16-02-2026,proj-036,sku-116,asia-south1,373.87,1449.27,0
15-06-2025,proj-042,sku-124,australia-southeast1,625.37,125.06,0
06-06-2025,proj-024,sku-105,us-central1,12.44,2342.45,0
11-04-2026,proj-050,sku-106,us-east4,143.05,889.44,-177.888
08-07-2025,proj-059,sku-128,europe-west1,742.32,2006.45,-401.29
27-03-2025,proj-065,NA,us-east4,244.24,2024.96,-404.992
20-11-2025,proj-025,sku-104,asia-south1,598.05,2414.4,0
27-08-2025,proj-071,sku-127,asia-south1,385.16,816.76,0
10-03-2025,proj-040,sku-127,us-east4,854.82,2493.5,0
05-03-2025,proj-030,sku-120,australia-southeast1,952.42,751.44,0
17-11-2025,proj-051,sku-102,australia-southeast1,883.58,1128.43,0
14-11-2025,proj-011,sku-102,europe-west1,270.69,1765.63,0
28-08-2025,proj-012,sku-103,australia-southeast1,194.24,387.48,-38.748
07-05-2025,proj-078,sku-129,us-east4,474.49,665.94,0
14-05-2025,proj-024,sku-108,us-east4,7.43,1820.29,0
17-03-2026,proj-034,sku-120,us-east4,25.91,2435.96,0
15-05-2026,proj-061,sku-122,europe-west1,553.34,1832,-183.2
11-01-2025,proj-046,sku-115,us-central1,520.5,2155.75,0
07-03-2026,proj-031,sku-113,asia-south1,994.58,93.73,-9.373
16-02-2026,proj-042,sku-109,europe-west1,201.92,1442.57,0
18-06-2025,proj-051,sku-115,europe-west1,258.18,2285.23,0
04-08-2025,proj-080,sku-108,us-east4,113.63,1706,0
30-11-2025,proj-050,sku-102,europe-west1,917.55,1691.16,-338.232
22-09-2025,proj-034,NA,asia-south1,777.83,507.61,-101.522
02-02-2025,proj-031,sku-120,europe-west1,822.36,2152.85,-215.285
29-06-2025,proj-005,sku-113,australia-southeast1,902.77,2162.61,0
19-08-2025,proj-021,sku-100,australia-southeast1,524.95,1535.02,0
05-07-2025,proj-077,sku-104,us-east4,451.25,1066.55,0
12-09-2025,proj-048,sku-124,us-central1,330.46,2060.69,0
02-04-2026,proj-070,sku-100,europe-west1,589.26,1162.49,0
13-03-2025,proj-058,sku-130,asia-south1,454.33,2056.54,-411.308
13-04-2026,proj-032,sku-109,europe-west1,451.62,1212.29,0
02-12-2025,proj-010,sku-113,australia-southeast1,936.93,1449.49,-144.949
16-09-2025,,sku-130,asia-south1,984.03,1870.06,0
25-05-2025,proj-044,sku-129,asia-south1,796.5,662.49,0
18-06-2025,proj-023,sku-127,europe-west1,756.78,617.12,-123.424
11-03-2025,proj-036,sku-112,australia-southeast1,680.59,1669.61,-166.961
19-03-2025,proj-067,sku-115,us-east4,166.16,2384.78,-476.956
02-11-2025,proj-066,sku-128,us-east4,59.2,1115.09,0
21-11-2025,proj-027,sku-126,europe-west1,690.76,2245.51,0
07-06-2025,,NA,asia-south1,728.81,1295.47,0
31-01-2025,proj-070,sku-116,australia-southeast1,47.07,2434.83,-243.483
14-01-2025,proj-004,sku-122,europe-west1,928.06,1980.12,0
10-03-2025,proj-045,sku-103,us-east4,91.23,2148.9,0
06-11-2025,proj-021,sku-123,europe-west1,285.97,1699.01,0
21-08-2025,proj-062,sku-118,us-east4,672.42,2171.23,0
06-03-2026,proj-012,sku-105,asia-south1,169.96,1482,-148.2
15-05-2026,proj-030,sku-100,asia-south1,55.51,1418.35,0
28-05-2025,proj-048,sku-105,australia-southeast1,331.21,2184.28,0
06-01-2025,proj-075,sku-105,europe-west1,765.99,37.68,0
30-11-2025,proj-016,sku-100,asia-south1,413.74,1196.95,-239.39
29-01-2025,proj-079,sku-115,asia-south1,653.01,2175.19,0
14-11-2025,proj-027,sku-109,us-central1,579.66,490.38,0
14-01-2026,proj-035,sku-110,europe-west1,22.32,2395.02,0
12-02-2025,proj-064,sku-113,us-central1,988.54,1851.51,0
15-08-2025,proj-004,sku-113,us-central1,41.52,1906.06,0
30-03-2025,proj-052,sku-109,asia-south1,967.81,1663.69,0
04-12-2025,proj-059,sku-122,australia-southeast1,549.91,1118.69,0
18-05-2025,proj-021,NA,asia-south1,963.16,1152.4,0
13-04-2026,proj-038,sku-128,us-central1,114.84,2097.77,0
25-03-2026,proj-010,sku-115,asia-south1,490.46,347.86,-69.572
04-03-2025,proj-038,sku-101,europe-west1,169.59,1305.17,0
15-01-2026,proj-031,sku-112,us-east4,51.07,774.87,-77.487
01-03-2026,proj-072,sku-127,asia-south1,617.57,2460.79,0
14-03-2025,proj-067,sku-101,us-east4,207.86,9.24,-0.924
18-08-2025,proj-054,sku-123,us-east4,587.74,159.2,0
27-01-2026,proj-050,sku-109,us-central1,112.45,2418.47,0
19-12-2025,proj-045,sku-107,europe-west1,332.05,1359.48,0
14-02-2026,proj-066,sku-108,us-central1,781.65,346.35,-34.635
30-03-2025,proj-009,sku-121,europe-west1,437.11,1121.61,-224.322
08-10-2025,proj-060,sku-108,australia-southeast1,627.78,806.65,0
09-05-2025,proj-044,sku-101,us-central1,647.49,2278.02,0
20-01-2026,proj-062,sku-107,australia-southeast1,843.77,1718.95,0
21-07-2025,proj-024,sku-108,europe-west1,324.99,326.31,0
10-07-2025,proj-049,sku-103,us-central1,687.33,1341.12,0
19-07-2025,proj-070,sku-123,us-east4,961.62,336.16,0
05-06-2025,proj-033,sku-118,us-central1,730.27,1663.08,0
08-03-2025,proj-010,sku-111,us-central1,489.92,1818.07,0
13-04-2025,proj-008,sku-124,europe-west1,630.75,1405.4,0
23-01-2026,proj-005,sku-116,asia-south1,739.71,2414.89,0
21-09-2025,proj-065,sku-123,us-central1,612.31,2360.84,0
03-02-2025,proj-051,sku-123,europe-west1,16.77,514.8,0
14-08-2025,proj-010,sku-118,australia-southeast1,194.85,0.83,0
27-12-2025,proj-052,sku-106,australia-southeast1,810.49,1656.88,0
05-06-2025,proj-024,sku-101,australia-southeast1,272.72,1189.11,0
09-12-2025,proj-036,sku-129,us-central1,731.59,836.65,0
08-05-2026,,sku-116,asia-south1,372.18,2292.23,-229.223
10-01-2026,proj-006,sku-105,europe-west1,521.93,2446.27,0
07-02-2026,proj-066,sku-107,asia-south1,68.07,2326.44,0
25-08-2025,proj-078,sku-112,us-east4,181.31,1250.49,0
12-03-2025,proj-061,sku-129,us-east4,957.2,1758.39,0
14-04-2026,proj-036,sku-105,australia-southeast1,890.15,428.94,0
21-03-2026,proj-068,sku-129,europe-west1,652.31,2377.14,-475.428
24-09-2025,proj-073,sku-101,us-central1,459.7,709.2,0
14-11-2025,proj-063,sku-113,us-east4,675.79,481.86,0
17-05-2025,proj-068,sku-125,us-central1,618.65,150.41,0
04-12-2025,proj-005,sku-129,us-east4,568.6,1375.93,0
26-10-2025,proj-046,sku-120,europe-west1,59.27,2371.16,-474.232
25-05-2025,proj-050,sku-115,asia-south1,632.84,338.98,0
19-11-2025,proj-060,sku-128,us-east4,768.94,302.08,-30.208
26-03-2026,proj-015,sku-106,us-east4,994.08,681.5,-68.15
30-01-2026,proj-001,sku-126,asia-south1,11.18,1663.49,0
20-01-2025,proj-045,sku-109,us-central1,730.2,1369.54,0
29-10-2025,proj-036,sku-122,australia-southeast1,571.83,240.53,-24.053
28-01-2026,proj-010,sku-106,australia-southeast1,434.11,1105.76,-110.576
19-02-2026,proj-001,sku-120,us-east4,127.66,167.34,-16.734
29-01-2025,proj-018,sku-112,us-east4,409.14,2129.76,-425.952
22-04-2026,proj-023,sku-109,australia-southeast1,354.44,267.79,-53.558
01-02-2025,proj-024,sku-122,asia-south1,302.9,1178.25,0
20-02-2025,proj-042,NA,asia-south1,730.91,1276.16,0
03-07-2025,proj-050,sku-103,us-central1,700.76,1325.32,0
09-04-2025,proj-079,sku-127,australia-southeast1,589.06,1522.89,-152.289
20-08-2025,proj-045,sku-123,australia-southeast1,938.67,1753.96,0
22-04-2026,proj-031,sku-118,us-central1,349.92,10.9,-1.09
02-05-2026,proj-011,sku-130,us-central1,243.88,77.3,0
07-02-2025,proj-074,sku-123,australia-southeast1,655.94,1528.88,0
09-05-2025,proj-055,sku-129,us-east4,198.89,455.36,-91.072
04-03-2025,proj-050,sku-126,europe-west1,315.08,2079.61,0
17-12-2025,proj-073,sku-114,us-east4,224.68,1568.78,-313.756
12-12-2025,proj-019,sku-123,australia-southeast1,69.25,2451,0
02-09-2025,proj-060,sku-120,us-east4,827.52,1820.01,-182.001
26-02-2025,proj-021,sku-129,asia-south1,254.62,226.8,-22.68
07-04-2026,proj-015,sku-100,us-east4,473.08,427.45,0
23-01-2026,proj-054,sku-127,europe-west1,43.41,116.38,0
18-07-2025,proj-024,sku-127,australia-southeast1,699.37,1852.94,-370.588
28-10-2025,proj-025,sku-110,us-central1,330.63,317.07,-31.707
10-03-2025,proj-038,sku-114,europe-west1,744.76,1659.42,0
22-01-2026,proj-017,sku-102,asia-south1,412.46,1388.5,0
21-02-2026,proj-004,sku-120,asia-south1,195.84,1583.25,0
05-12-2025,proj-007,sku-111,asia-south1,513.22,1271.68,0
24-06-2025,proj-065,sku-128,us-central1,130.59,32.58,0
08-08-2025,proj-050,sku-115,asia-south1,440.6,633.05,0
01-11-2025,proj-007,sku-120,us-central1,317.37,2212.46,0
02-08-2025,proj-026,sku-101,europe-west1,911.97,2323.17,-464.634
20-05-2025,proj-076,sku-105,asia-south1,61.02,243.03,0
21-07-2025,proj-008,sku-129,europe-west1,694.05,2381.57,-238.157
07-12-2025,proj-073,sku-111,australia-southeast1,182.83,1676.32,0
14-04-2026,proj-017,sku-130,us-central1,319.11,2306.39,0
03-12-2025,proj-049,sku-115,asia-south1,415.57,1002.92,0
27-10-2025,proj-040,sku-120,asia-south1,908.02,254.37,0
12-05-2025,proj-053,sku-123,europe-west1,242.65,756.14,0
23-10-2025,proj-075,sku-104,us-central1,91.4,1724.21,0
20-05-2025,proj-025,sku-130,us-central1,318.76,1988.06,0
09-10-2025,proj-078,NA,australia-southeast1,104.77,125.32,0
18-06-2025,proj-073,sku-105,europe-west1,128.68,1217.38,0
26-01-2025,proj-074,sku-103,us-east4,573.89,160.93,-32.186
26-07-2025,proj-063,sku-125,australia-southeast1,61,2159.03,0
17-06-2025,proj-076,sku-113,europe-west1,31.03,1190.85,0
06-02-2026,proj-033,sku-101,asia-south1,714.44,2287.06,0
06-02-2025,proj-016,sku-113,europe-west1,361.71,196.46,0
02-05-2025,proj-064,sku-103,us-east4,125.46,826.18,-82.618
08-04-2026,proj-068,sku-110,asia-south1,253.69,1691.35,-169.135
15-04-2025,proj-006,sku-128,asia-south1,642.12,733.97,0
19-07-2025,proj-059,sku-114,us-east4,275.61,2103.9,0
30-05-2025,proj-053,sku-109,us-east4,494.57,2467.08,0
29-04-2025,proj-062,sku-103,europe-west1,121.78,703.06,0
12-11-2025,proj-070,sku-128,us-east4,588.13,902.7,0
19-04-2026,proj-045,sku-108,australia-southeast1,316.15,2418.36,-241.836
09-04-2025,proj-041,sku-112,europe-west1,627.01,895.16,0
24-02-2026,proj-075,sku-126,europe-west1,808.41,1389.97,-138.997
17-08-2025,proj-014,sku-106,australia-southeast1,611.69,1923.11,-192.311
30-05-2025,proj-035,sku-116,us-central1,295.82,1095.87,0
26-12-2025,proj-074,sku-130,europe-west1,255.82,931.53,-186.306
26-10-2025,proj-009,sku-129,asia-south1,327.49,1238.98,-123.898
05-04-2026,proj-028,sku-114,us-east4,164.7,1948.8,-194.88
17-04-2026,proj-042,sku-102,us-central1,181.25,780.41,-78.041
01-03-2025,proj-072,sku-126,us-east4,790.71,877.03,0
03-07-2025,proj-005,sku-110,asia-south1,384.79,472.86,0
07-03-2025,proj-044,sku-130,asia-south1,436.05,1754.05,0
17-01-2026,proj-022,sku-126,asia-south1,594.09,2248.63,0
02-06-2025,proj-065,sku-100,australia-southeast1,589.69,464.36,0
13-04-2025,proj-057,sku-103,us-central1,67.47,86.48,0
22-07-2025,proj-003,sku-108,us-east4,831.56,953.18,-190.636
30-03-2026,proj-057,sku-105,us-east4,177.41,1025.39,0
10-05-2025,proj-059,sku-124,us-east4,723.1,1614.66,0
12-03-2025,proj-028,sku-125,australia-southeast1,772.69,213.99,-21.399
02-12-2025,proj-028,sku-121,europe-west1,714.93,2053.75,-205.375
06-05-2026,proj-035,sku-104,us-central1,579.02,1434.97,0
26-04-2025,proj-064,sku-108,asia-south1,14.71,1364.93,0
20-11-2025,proj-019,sku-128,europe-west1,360.44,790.91,0
28-06-2025,proj-014,sku-109,australia-southeast1,604.88,913.18,0
18-08-2025,proj-066,sku-121,europe-west1,387.51,138.58,0
21-06-2025,proj-016,sku-125,asia-south1,863.49,1884.39,0
19-02-2025,proj-005,sku-112,us-east4,308.87,1511.85,-151.185
20-11-2025,proj-006,sku-105,asia-south1,293.61,2441.07,-488.214
30-10-2025,proj-075,sku-126,europe-west1,266.07,883.91,0
07-01-2026,proj-035,sku-107,us-central1,332.85,1665.61,0
28-08-2025,proj-032,sku-104,europe-west1,557.45,2298.86,0
11-05-2025,proj-039,sku-125,australia-southeast1,707.04,1779.21,-177.921
02-03-2025,proj-076,sku-130,australia-southeast1,662.6,100.79,0
31-12-2025,proj-035,sku-122,asia-south1,807.74,1580.6,-158.06
03-10-2025,proj-056,sku-108,europe-west1,885.93,1363.48,0
07-11-2025,proj-001,sku-121,australia-southeast1,816.1,1248.29,0
15-01-2026,proj-055,sku-109,europe-west1,19.04,1382.61,0
12-10-2025,proj-031,sku-115,australia-southeast1,735.94,1151.42,0
30-06-2025,proj-050,sku-108,australia-southeast1,208.48,1729.58,0
03-05-2025,proj-039,sku-125,asia-south1,133.01,37.29,-3.729
23-02-2025,proj-005,sku-108,asia-south1,638.52,471.41,0
19-03-2026,proj-041,NA,asia-south1,319.81,913.47,-91.347
13-05-2025,proj-042,sku-124,europe-west1,57.21,1131.67,0
23-09-2025,proj-069,sku-118,us-east4,137.72,326.22,0
16-01-2026,proj-035,sku-106,australia-southeast1,1.03,2050.37,0
08-01-2025,proj-059,sku-103,asia-south1,903.23,2323.48,-232.348
17-04-2025,proj-028,sku-126,us-east4,24.72,1878.04,0
06-05-2025,proj-033,sku-123,us-east4,209.53,2322.05,0
05-06-2025,proj-043,sku-100,us-central1,416.32,1858.06,0
02-05-2025,proj-058,sku-104,australia-southeast1,356.64,1102.65,-220.53
14-02-2025,proj-034,sku-116,asia-south1,911.73,982.84,0
03-04-2026,proj-001,sku-100,us-east4,40.38,416.01,0
25-04-2025,proj-054,sku-106,asia-south1,512.26,216.13,0
03-06-2025,proj-042,sku-100,europe-west1,680.51,549.05,-54.905
08-01-2025,proj-035,sku-129,australia-southeast1,931.7,1330.34,0
12-01-2025,proj-034,sku-128,europe-west1,620.41,337.38,0
26-03-2025,proj-053,sku-109,australia-southeast1,803.77,2377.91,0
01-05-2025,proj-042,sku-130,australia-southeast1,83.82,546.26,0
03-02-2025,proj-049,sku-100,asia-south1,386,2084.08,-208.408
23-08-2025,proj-053,sku-105,europe-west1,374.01,2047.05,0
08-01-2025,proj-048,sku-102,us-central1,886.3,353.02,0
21-02-2026,proj-020,sku-128,europe-west1,151.46,1776.86,-177.686
07-09-2025,proj-072,sku-107,australia-southeast1,151.97,2060.29,0
14-11-2025,proj-034,sku-120,us-east4,328.63,2210.72,0
10-02-2025,proj-046,sku-111,europe-west1,54.56,2384.95,0
09-05-2026,proj-035,NA,australia-southeast1,182.54,2325.26,0
16-07-2025,proj-012,sku-116,us-central1,965.21,777.85,0
02-04-2026,proj-028,sku-104,asia-south1,428.24,669.15,0
18-05-2025,proj-018,sku-128,australia-southeast1,632.06,993.83,0
04-10-2025,proj-026,sku-126,europe-west1,726.14,1162.52,-116.252
10-10-2025,proj-035,sku-121,europe-west1,367.02,584.72,0
26-08-2025,proj-003,sku-126,europe-west1,147.31,215.22,0
15-08-2025,proj-040,sku-127,europe-west1,206.66,1641.47,0
05-08-2025,proj-040,sku-116,us-central1,313.34,435.61,0
06-11-2025,proj-054,sku-116,europe-west1,636.1,2287.25,0
28-03-2025,proj-025,sku-125,europe-west1,398.34,719.22,0
08-12-2025,proj-048,sku-126,us-central1,6.91,494.22,0
26-08-2025,proj-006,sku-115,europe-west1,523.45,485.4,0
